base_name,strain,gene,allele,zenodo_id,timestamp,amplitude_ratio,amplitude_ratio_forward,amplitude_ratio_backward
npr-5 (ok1358) on food L_2010_01_28__11_56_37___4___6,AX1745,npr-5,ok1583,1025447,2010-01-28 11:56,0.720284,0.721681,0.717629
npr-5 (ok1358) on food R_2010_01_22__12_53_38___2___9,AX1745,npr-5,ok1583,1028210,2010-01-22 12:53,0.732129,0.740203,0.740883
npr-5 (ok1358) on food R_2010_01_22__12_54_11___4___9,AX1745,npr-5,ok1583,1026883,2010-01-22 12:54,0.746908,0.749813,0.717219
npr-5 (ok1358) on food R_2010_01_25__12_37_55___6___4,AX1745,npr-5,ok1583,1005880,2010-01-25 12:37,0.713747,0.736848,0.702546
npr-5 (ok1358) on food R_2010_01_26__12_24_21___1___6,AX1745,npr-5,ok1583,1029824,2010-01-26 12:24,0.732601,0.755565,0.727122
npr-5 (ok1358) on food R_2010_01_26__12_25_08___2___6,AX1745,npr-5,ok1583,1029958,2010-01-26 12:25,0.750668,0.750691,0.744873
npr-5 (ok1358) on food R_2010_01_26__12_25_09___6___6,AX1745,npr-5,ok1583,1005962,2010-01-26 12:25,0.715584,0.717562,0.707814
npr-5 (ok1358) on food R_2010_01_28__11_57_22___8___5,AX1745,npr-5,ok1583,1028174,2010-01-28 11:57,0.724938,0.724235,0.714859
npr-5 (ok1358) on food R_2010_01_28__11_57_39___7___5,AX1745,npr-5,ok1583,1030761,2010-01-28 11:57,0.703017,0.655955,0.707047
npr-5 (ok1358) on food R_2010_01_28__11_57_39___7___5,AX1745,npr-5,ok1583,128891,2010-01-28 11:57,0.703017,0.655955,0.707047
npr-5 (ok1358)  on food L_2010_01_28__11_56_06___2___5,AX1745,npr-5,ok1583,1029204,2010-01-28 11:56,0.701594,0.723244,0.705216
npr-5 (ok1358) on food  L_2010_01_26__12_26_34___8___6,AX1745,npr-5,ok1583,1030182,2010-01-26 12:26,0.726816,0.727071,0.714398
snf-10 (hc194)V on food R_2009_11_18__11_14_25__3,BA1093,snf-10,hc194,1025584,2009-11-18 11:14,0.694003,0.707099,0.693991
snf-10 (hc194)V on food L_2009_11_19__16_23_35__11,BA1093,snf-10,hc194,1018297,2009-11-19 16:23,0.686954,0.690215,0.705981
snf-10 (hc194)V on food R_2009_11_17__16_53_00__12,BA1093,snf-10,hc194,1017537,2009-11-17 16:53,0.682207,0.682107,0.683149
snf-10 (hc194)V on food L_2009_11_18__11_12___3___3,BA1093,snf-10,hc194,1026346,2009-11-18 11:12,0.684765,0.700485,0.690999
snf-10 (hc194)V on food L_2009_11_18__11_12___3___3,BA1093,snf-10,hc194,130199,2009-11-18 11:12,0.684765,0.700485,0.690999
snf-10 (HC194)V on food R_2009_11_17__16_51___3___10,BA1093,snf-10,hc194,1023674,2009-11-17 16:51,0.716385,0.715442,0.715563
snf-10 (hc194)V on food L_2009_11_19__16_17___3___11,BA1093,snf-10,hc194,1023870,2009-11-19 16:17,0.672645,0.688804,0.66215
snf-10 (hc194)Von food R_2009_11_18__11_12_30___2___3,BA1093,snf-10,hc194,1028659,2009-11-18 11:12,0.730176,0.701631,0.712791
snf-10 (hc194)V on food L_2009_11_18__11_12_33___6___3,BA1093,snf-10,hc194,1005212,2009-11-18 11:12,0.717952,0.709925,0.717806
snf-10 (hc194)V on food L_2009_11_18__11_12_59___4___3,BA1093,snf-10,hc194,1008644,2009-11-18 11:12,0.6975,0.69273,0.682317
snf-10 (hc194)V on food L_2009_11_18__11_13_30___8___3,BA1093,snf-10,hc194,1026709,2009-11-18 11:13,0.706574,0.70148,0.688576
snf-10 (hc194)V on food R_2009_11_18__11_11_49___1___3,BA1093,snf-10,hc194,1027769,2009-11-18 11:11,0.761442,0.710888,0.731732
snf-10 (hc194)V on food R_2009_11_18__11_13_47___7___3,BA1093,snf-10,hc194,1022934,2009-11-18 11:13,0.704801,0.671633,0.718714
snf-10 (HC194)V on food R_2009_11_17__16_51_36___4___10,BA1093,snf-10,hc194,1008558,2009-11-17 16:51,0.73124,0.734843,0.702984
snf-10 (HC194)V on food R_2009_11_17__16_52_06___8___12,BA1093,snf-10,hc194,1020907,2009-11-17 16:52,0.714055,0.724977,0.714531
snf-10 (hc194)V on food L_2009_11_17__16_50_29___1___11,BA1093,snf-10,hc194,129393,2009-11-17 16:50,0.713921,0.715804,0.704574
snf-10 (hc194)V on food L_2009_11_17__16_50_29___1___11,BA1093,snf-10,hc194,1020899,2009-11-17 16:50,0.713921,0.715804,0.704574
snf-10 (hc194)V on food L_2009_11_17__16_51_08___2___11,BA1093,snf-10,hc194,1028467,2009-11-17 16:51,0.711358,0.715197,0.698114
snf-10 (hc194)V on food L_2009_11_19__16_18_17___4___11,BA1093,snf-10,hc194,1009414,2009-11-19 16:18,0.710957,0.716399,0.71833
snf-10 (hc194)V on food L_2009_11_19__16_21_43___6___11,BA1093,snf-10,hc194,1005374,2009-11-19 16:21,0.708934,0.72691,0.70719
snf-10 (hc194)V on food L_2009_11_19__16_22_58___7___11,BA1093,snf-10,hc194,1015821,2009-11-19 16:22,0.694181,0.708563,0.681356
snf-10 (hc194)V on food R_2009_11_17__16_51_09___6___11,BA1093,snf-10,hc194,129105,2009-11-17 16:51,0.73402,0.738118,0.719016
snf-10 (hc194)V on food R_2009_11_17__16_51_09___6___11,BA1093,snf-10,hc194,1005011,2009-11-17 16:51,0.73402,0.738118,0.719016
snf-10 (hc194)V on food R_2009_11_17__16_52_23___7___11,BA1093,snf-10,hc194,128829,2009-11-17 16:52,0.727041,0.72594,0.727392
snf-10 (hc194)V on food R_2009_11_17__16_52_23___7___11,BA1093,snf-10,hc194,1023465,2009-11-17 16:52,0.727041,0.72594,0.727392
snf-10 (hc194)V on food R_2009_11_19__16_17_50___2___11,BA1093,snf-10,hc194,1012957,2009-11-19 16:17,0.707026,0.72687,0.679885
snf-10 (hc194)V on food R_2009_11_19__16_22_39___8___11,BA1093,snf-10,hc194,1022830,2009-11-19 16:22,0.70464,0.71698,0.690292
snf-10 (hc194)V on food R_2009_11_19__16_22_39___8___11,BA1093,snf-10,hc194,129139,2009-11-19 16:22,0.70464,0.71698,0.690292
pink-1(tm1779)_2012_08_30__11_10_48__1,BR4006,pink-1,tm1779,1030128,2012-08-30 11:10,0.695866,0.706638,0.704149
pink-1(tm1779) on food L_2012_08_31__11_49_28__5,BR4006,pink-1,tm1779,1025547,2012-08-31 11:49,0.690836,0.669928,0.71712
pink-1(tm1779) on food L_2012_08_31__11_49_28__5,BR4006,pink-1,tm1779,129579,2012-08-31 11:49,0.690836,0.669928,0.71712
pink-1(tm1779) on food R_2012_08_30__15_06_44__9,BR4006,pink-1,tm1779,1026216,2012-08-30 15:06,0.659138,0.626405,0.647832
pink-1 (tm) on food L_2012_08_29__12_38_10___1___2,BR4006,pink-1,tm1779,1019541,2012-08-29 12:38,0.61923,0.64666,0.64972
pink-1 (tm) on food  R_2012_08_29__12_13_18___8___1,BR4006,pink-1,tm1779,1024718,2012-08-29 12:13,0.685925,0.695367,0.7376
pink-1(tm1779) on food L_2012_08_31__10_29_12___5___2,BR4006,pink-1,tm1779,1006921,2012-08-31 10:29,0.686669,0.683498,0.702983
pink-1(tm1779) on food L_2012_08_31__10_49_21___6___3,BR4006,pink-1,tm1779,1022914,2012-08-31 10:49,0.702219,0.660082,0.701078
pink-1(tm1779) on food L_2012_08_31__11_27_40___7___4,BR4006,pink-1,tm1779,1014600,2012-08-31 11:27,0.669554,0.665715,0.668573
pink-1(tm1779) on food R_2012_08_30__11_34_36___1___2,BR4006,pink-1,tm1779,1027823,2012-08-30 11:34,0.699689,0.692544,0.697197
pink-1(tm1779) on food R_2012_08_30__12_31_58___3___4,BR4006,pink-1,tm1779,1030900,2012-08-30 12:31,0.677055,0.705339,0.682619
pink-1(tm1779) on food R_2012_08_30__12_57_38___4___5,BR4006,pink-1,tm1779,1006266,2012-08-30 12:57,0.686504,0.694155,0.688604
pink-1(tm1779) on food R_2012_08_30__13_31_51___5___6,BR4006,pink-1,tm1779,1006913,2012-08-30 13:31,0.68517,0.726127,0.683305
pink-1(tm1779) on food R_2012_08_30__13_52_04___6___7,BR4006,pink-1,tm1779,1023287,2012-08-30 13:52,0.687632,0.666398,0.702608
pink-1(tm1779) on food R_2012_08_31__09_58_51___4___1,BR4006,pink-1,tm1779,1006274,2012-08-31 09:58,0.708007,0.681048,0.717537
pink-1(tm1779) on food R_2012_08_31__12_06_40___1___6,BR4006,pink-1,tm1779,1014773,2012-08-31 12:06,0.617498,0.630262,0.620826
pink-1(tm1779) on food R_2012_08_31__12_59_50___3___8,BR4006,pink-1,tm1779,1030339,2012-08-31 12:59,0.677025,0.707017,0.676465
pink-1(tm1779) on food R_2012_08_31__13_24_31___4___9,BR4006,pink-1,tm1779,1006278,2012-08-31 13:24,0.717594,0.693393,0.725493
pink-1(tm1779) on food L_2012_08_30__16_17_21___3___12,BR4006,pink-1,tm1779,1030962,2012-08-30 16:17,0.623863,0.637978,0.666651
pink-1(tm1779) on food L_2012_08_31__13_50_15___5___10,BR4006,pink-1,tm1779,1006923,2012-08-31 13:50,0.703499,0.665853,0.681487
pink-1(tm1779) on food L_2012_08_31__14_08_03___6___11,BR4006,pink-1,tm1779,1024740,2012-08-31 14:08,0.716657,0.718166,0.737652
pink-1(tm1779) on food L_2012_08_31__14_39_12___7___12,BR4006,pink-1,tm1779,1016091,2012-08-31 14:39,0.657575,0.692871,0.674326
pink-1(tm1779) on food R_2012_08_30__15_30_35___1___10,BR4006,pink-1,tm1779,1022332,2012-08-30 15:30,0.685622,0.663328,0.696093
snf-6 (eg28)III on food L_2010_09_30__11_07_42__3,BZ28,snf-6,eg28,1012811,2010-09-30 11:07,0.689415,0.700015,0.713591
snf-6 (eg28)III on food L_2010_09_30__11_07_42__3,BZ28,snf-6,eg28,130255,2010-09-30 11:07,0.689415,0.700015,0.713591
snf-6 (eg28)III on food L_2010_10_01__13_05_59__5,BZ28,snf-6,eg28,1012104,2010-10-01 13:05,0.724026,0.727069,0.7152
snf-6 (eg28)III on food L_2010_10_28__10_58_23__1,BZ28,snf-6,eg28,1015990,2010-10-28 10:58,0.724372,0.726179,0.716465
snf-6 (eg28)III on food L_2010_11_11__11_30_33__2,BZ28,snf-6,eg28,1013851,2010-11-11 11:30,0.712229,0.710021,0.709485
snf-6 (eg28)III on food R_2010_10_21__12_28_23__5,BZ28,snf-6,eg28,1020280,2010-10-21 12:28,0.708023,0.726312,0.712658
snf-6 (eg28)III on food R_2010_10_21__12_28_23__5,BZ28,snf-6,eg28,129421,2010-10-21 12:28,0.708023,0.726312,0.712658
snf-6 (eg28) on food L_2010_09_30__11_05_24___6___3,BZ28,snf-6,eg28,1006158,2010-09-30 11:05,0.732321,0.737911,0.729417
snf-6 (eg28)III on food L_2010_09_30__11_05___3___3,BZ28,snf-6,eg28,129169,2010-09-30 11:05,0.715841,0.721973,0.700816
snf-6 (eg28)III on food L_2010_09_30__11_05___3___3,BZ28,snf-6,eg28,1014474,2010-09-30 11:05,0.715841,0.721973,0.700816
snf-6 (eg28)III on food L_2010_10_21__11_07___3___1,BZ28,snf-6,eg28,1020919,2010-10-21 11:07,0.728071,0.710715,0.6967
snf-6 (eg28)III on food L_2010_10_21__15_05___3___9,BZ28,snf-6,eg28,1022608,2010-10-21 15:05,0.697131,0.708025,0.692418
snf-6 (eg28)III on food L_2010_10_28__12_36___3___6,BZ28,snf-6,eg28,1015256,2010-10-28 12:36,0.705169,0.715984,0.675313
snf-6 (eg28)III on food L_2010_10_28__12_57___3___8,BZ28,snf-6,eg28,1020675,2010-10-28 12:57,0.733215,0.742635,0.728073
snf-6 (eg28)III on food L_2010_11_11__12_46___3___7,BZ28,snf-6,eg28,1008010,2010-11-11 12:46,0.706529,0.707439,0.703579
snf-6 (eg28)III on food L_2010_11_11__13_05___3___7,BZ28,snf-6,eg28,1013625,2010-11-11 13:05,0.737502,0.741543,0.745461
snf-6 (eg28)III on food R_2010_11_04__11_57___3___5,BZ28,snf-6,eg28,1014502,2010-11-04 11:57,0.669326,0.674236,0.672175
snf-6 (eg28)III on food R_2010_11_04__12_18___3___6,BZ28,snf-6,eg28,1007477,2010-11-04 12:18,0.728446,0.73039,0.728858
snf-6 (eg28)III on food R_2010_10_21__15_26___3___10,BZ28,snf-6,eg28,1024188,2010-10-21 15:26,0.73182,0.73627,0.685363
snf-6 (eg28)III on food R_2010_10_21__12_05_25___6___,BZ28,snf-6,eg28,1005556,2010-10-21 12:05,0.698747,0.685276,0.692382
snf-6 (eg28)III on food L_2010_09_30__11_07_09___8___3,BZ28,snf-6,eg28,1015793,2010-09-30 11:07,0.72253,0.726573,0.697932
snf-6 (eg28)III on food L_2010_10_21__11_47_47___7___3,BZ28,snf-6,eg28,1015210,2010-10-21 11:47,0.674146,0.694302,0.701147
snf-6 (eg28)III on food L_2010_10_21__13_04_06___1___7,BZ28,snf-6,eg28,1022177,2010-10-21 13:04,0.715144,0.719184,0.711375
snf-6 (eg28)III on food L_2010_10_28__12_15_43___2___5,BZ28,snf-6,eg28,1013819,2010-10-28 12:15,0.725536,0.728416,0.72088
snf-6 (eg28)III on food L_2010_10_28__15_09_12___7___8,BZ28,snf-6,eg28,1015906,2010-10-28 15:09,0.710919,0.717489,0.690817
snf-6 (eg28)III on food L_2010_10_28__15_28_08___6___9,BZ28,snf-6,eg28,1006084,2010-10-28 15:28,0.728811,0.735347,0.701721
snf-6 (eg28)III on food L_2010_11_04__11_14_50___1___3,BZ28,snf-6,eg28,1015424,2010-11-04 11:14,0.700213,0.697528,0.700327
snf-6 (eg28)III on food L_2010_11_04__11_38_29___2___4,BZ28,snf-6,eg28,1013306,2010-11-04 11:38,0.678668,0.677381,0.690455
snf-6 (eg28)III on food L_2010_11_04__12_40_01___7___7,BZ28,snf-6,eg28,1011975,2010-11-04 12:40,0.70261,0.69336,0.715131
snf-6 (eg28)III on food L_2010_11_11__12_09_44___7___4,BZ28,snf-6,eg28,1013639,2010-11-11 12:09,0.714582,0.719584,0.705461
snf-6 (eg28)III on food L_2010_11_11__12_28_29___8___5,BZ28,snf-6,eg28,1012092,2010-11-11 12:28,0.743717,0.746081,0.743421
snf-6 (eg28)III on food L_2010_11_11__15_34_03___2___8,BZ28,snf-6,eg28,1028212,2010-11-11 15:34,0.729167,0.737329,0.700018
snf-6 (eg28)III on food R_2010_09_30__11_04_58___2___3,BZ28,snf-6,eg28,1016855,2010-09-30 11:04,0.734551,0.733907,0.735665
snf-6 (eg28)III on food R_2010_10_01__13_02_04___1___5,BZ28,snf-6,eg28,1018396,2010-10-01 13:02,0.668043,0.678387,0.650607
snf-6 (eg28)III on food R_2010_10_01__13_03_15___2___5,BZ28,snf-6,eg28,1013373,2010-10-01 13:03,0.72266,0.725714,0.721322
snf-6 (eg28)III on food R_2010_10_01__13_03_40___6___5,BZ28,snf-6,eg28,1003318,2010-10-01 13:03,0.720837,0.726453,0.698835
snf-6 (eg28)III on food R_2010_10_01__13_06_00___7___5,BZ28,snf-6,eg28,1011971,2010-10-01 13:06,0.737695,0.738926,0.73155
snf-6 (eg28)III on food R_2010_10_21__11_27_38___8___1,BZ28,snf-6,eg28,1018033,2010-10-21 11:27,0.704803,0.70311,0.717271
snf-6 (eg28)III on food R_2010_10_21__14_44_56___2___8,BZ28,snf-6,eg28,1020719,2010-10-21 14:44,0.714315,0.721489,0.712064
snf-6 (eg28)III on food R_2010_10_28__11_54_33___1___4,BZ28,snf-6,eg28,1018932,2010-10-28 11:54,0.704731,0.717876,0.690449
snf-6 (eg28)III on food R_2010_10_28__11_54_33___1___4,BZ28,snf-6,eg28,129859,2010-10-28 11:54,0.704731,0.717876,0.690449
snf-6 (eg28)III on food R_2010_11_04__12_56_22___6___8,BZ28,snf-6,eg28,1003438,2010-11-04 12:56,0.693974,0.693505,0.700352
snf-6 (eg28)III on food R_2010_11_11__11_48_07___6___3,BZ28,snf-6,eg28,1003955,2010-11-11 11:48,0.707997,0.710192,0.696018
snf-6 (eg28)III on food R_2010_11_11__15_53_40___1___9,BZ28,snf-6,eg28,1012102,2010-11-11 15:53,0.696253,0.729706,0.67922
snf-11 (eg28)III on food R_2010_09_30__11_03_47___1___3,BZ28,snf-6,eg28,1016002,2010-09-30 11:03,0.727206,0.735341,0.717418
